IdRup;Rup;OficinaId;CoordenadaX;CoordenadaY;Huso;Latitud;Longitud;PesoContagio;PesoMasaEntrada;PesoMasaSalida;NivelVigilancia;ProtocoloLab;CantidadNegativosLab;CantidadPositivosLab;ProtocoloPc;CantidadNegativosPc;CantidadPositivosPc;TodosNegativosLab;AlMenosUnPositivoLab;TodosNegativosPc;AlMenosUnPositivoPc;CodigoTERubro;RiesgoMovimiento;TextoRiesgoMovimiento;PREDICCION
52520;04.1.02.0040;12;295580;6670155;19;-30.082687821673225;-71.12100894822191;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
24790;04.1.02.0077;12;283937;6673316;19;-30.052178599573704;-71.24109579829303;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
103013;04.1.02.0104;12;283110;6674107;19;-30.0448992732266;-71.24950699160742;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
141175;04.1.02.0152;12;254095;6639424;19;-30.35208917885394;-71.5582820349368;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
229863;04.1.06.0281;12;343766;6678005;19;-30.01899152102544;-70.620083304768;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
55218;04.2.01.0053;14;307930;6503707;19;-31.58570277492193;-71.02420640163066;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
4572;04.2.01.0079;14;307286;6504185;19;-31.581285107696857;-71.0308963170017;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
34480;04.2.01.0283;14;290528;6485007;19;-31.751257594086866;-71.21148583847312;5;1;1;3;168998;10;0;0;0;0;1;0;0;0;12;S/I;S/I;1
75002;04.2.01.0286;14;281840;6485728;19;-31.74313323800356;-71.30298582991843;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
24365;04.2.01.0289;14;305305;6503237;19;-31.589499420212505;-71.05194890837873;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
74862;04.2.01.0361;14;291186;6488746;19;-31.717669030032667;-71.20374495888804;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
102163;04.2.02.0076;14;277474;6504697;19;-31.571292182982734;-71.34474224963493;1;3;1;3;211688;28;0;0;0;0;1;0;0;0;112;S/I;S/I;1
323764;04.2.02.0585;14;267757;6501766;19;-31.595793846683122;-71.4477426470189;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
99616;04.2.03.0037;14;273458;6451336;19;-32.051515016577774;-71.39943720336724;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
339668;04.2.02.0649;14;266401;6505985;19;-31.557488975445256;-71.46102314256628;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
344514;04.2.02.0674;14;277130;6505301;19;-31.565780697727874;-71.34822783222197;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
42720;04.2.03.0011;14;263479;6466136;19;-31.916075533767685;-71.50142176229008;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
9299;04.2.03.0018;14;274925;6444323;19;-32.11502227653866;-71.38555333795861;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337306;04.2.03.0455;14;264080;6485202;19;-31.744349325200986;-71.49044910318032;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
349560;04.2.03.0494;14;268400;6443607;19;-32.12015439635502;-71.4548305102961;5;0;1;2;0;0;0;191030;45;0;0;0;1;0;12;S/I;S/I;3
74603;04.3.02.0046;13;293437;6554954;19;-31.121137865418532;-71.16623362613022;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52656;04.3.05.0064;13;345233;6639550;19;-30.36607200276734;-70.61051273234415;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
223952;04.2.02.0527;14;266083;6523866;19;-31.396241623555966;-71.46014790002894;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
101828;04.2.01.0567;14;328525;6513490;19;-31.500733791203583;-70.80555554962179;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
139898;04.2.01.0844;14;291725;6488285;19;-31.721923382600067;-71.19815825463365;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
151355;04.2.02.0471;14;268939;6501397;19;-31.5993581104109;-71.43538108100564;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
323876;04.2.02.0593;14;270077;6501889;19;-31.595151126873045;-71.4232808383402;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
253522;04.2.03.0381;14;276352;6437203;19;-32.17948487603017;-71.37210198610289;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
340031;04.2.03.0467;14;272809;6447719;19;-32.083987412641434;-71.40716032896391;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
35505;04.2.04.0420;14;347106;6470029;19;-31.895304060750114;-70.61676078049626;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
62654;04.2.04.0581;14;313501;6485971;19;-31.746543868550255;-70.96889577709443;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
106441;04.2.04.0874;14;319621;6466766;19;-31.92069793094358;-70.90787782852597;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
114798;04.2.04.0928;14;332663;6469002;19;-31.902531045490495;-70.76960431782196;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
115900;04.2.04.0946;14;331968;6478693;19;-31.815038312071316;-70.77527508875133;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
115965;04.2.04.0952;14;331862;6468850;19;-31.903783502469885;-70.77809784781253;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
119056;04.2.04.0977;14;331851;6468761;19;-31.9045844405404;-70.77822956404145;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
179264;04.2.04.1165;14;335453;6469372;19;-31.89960183292747;-70.74004875259841;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
198713;04.2.04.1208;14;331790;6468607;19;-31.905964121457963;-70.77890111442599;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
206652;04.2.04.1213;14;331570;6468800;19;-31.90419114340531;-70.78119322631704;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
246352;04.2.04.1297;14;318733;6460513;19;-31.97693870293703;-70.91843747234199;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
322906;04.2.04.1349;14;321231;6477997;19;-31.819681727511856;-70.88878929249975;5;1;1;1;178605;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
325902;04.2.04.1355;14;315620;6482126;19;-31.781557578814795;-70.94726245362209;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
328881;04.2.04.1363;14;317603;6464108;19;-31.944342244227023;-70.9297127854135;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
344374;04.2.04.1450;14;309106;6481316;19;-31.787790631470607;-71.01618048953748;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
344467;04.2.04.1452;14;317603;6464108;19;-31.944342244227023;-70.9297127854135;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
346057;04.2.04.1459;14;343588;6467899;19;-31.914034189872343;-70.65429204532131;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
350613;04.2.04.1474;14;294229;6498773;19;-31.627818779142665;-71.16954639628177;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
358064;04.2.04.1559;14;346168;6469330;18;-31.90148131697666;-76.62678703770158;5;1;1;1;169000;1;0;0;0;0;1;0;0;0;12;S/I;S/I;4
98506;04.3.01.0079;13;267585;6608277;19;-30.63557619491398;-71.42500528360117;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
74789;04.3.01.0147;13;294585;6613002;19;-30.59791763056152;-71.1425267832185;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52613;04.3.01.0183;13;296639;6610153;19;-30.623959610400505;-71.12167576343232;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
114409;04.3.01.0240;13;286036;6601117;19;-30.703584223252832;-71.23410283388543;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
59364;04.3.03.0178;13;351618;6563094;19;-31.056530968427282;-70.5551188016776;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
102558;04.3.03.0222;13;336645;6595374;19;-30.763400424841;-70.70681056959373;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
39908;04.3.04.0024;13;285692;6588134;19;-30.82058546166229;-71.24040326337732;5;1;1;1;164251;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
74601;04.3.02.0044;13;294967;6558974;19;-31.085159411640504;-71.14938118869333;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337129;04.3.02.0489;13;303786;6545771;19;-31.205721051100394;-71.05955540855335;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
343084;04.3.02.0499;13;304666;6544132;19;-31.22064764045032;-71.05064258846818;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
1915;04.2.04.0040;14;345257;6469778;19;-31.897317464311854;-70.63634609937063;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
55387;04.2.04.0148;14;319593;6476897;19;-31.829342498128256;-70.90629136788795;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
336957;04.2.04.1412;14;308331;6481161;19;-31.789058336283613;-71.02439198141471;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
333278;04.2.04.1391;14;325897;6474951;19;-31.84787070090575;-70.84005763796712;1;3;1;3;180066;39;0;0;0;0;1;0;0;0;112;S/I;S/I;1
4600;04.2.01.0120;14;325752;6507717;19;-31.552378564066338;-70.83575966173818;5;1;1;2;163712;7;0;0;0;0;1;0;0;0;12;S/I;S/I;3
87122;04.2.04.0595;14;347910;6470042;19;-31.895294671148925;-70.60825980392244;5;1;1;1;169002;2;0;0;0;0;1;0;0;0;12;S/I;S/I;4
233987;04.2.04.1249;14;305231;6485376;19;-31.75052992620811;-71.05627494628173;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
113585;04.3.02.0091;13;314149;6543834;19;-31.224883458985197;-70.95119421314959;5;1;1;1;163514;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
34476;04.2.03.0021;14;276319;6436880;19;-32.18238976927501;-71.37252728195467;5;1;0;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337270;04.2.03.0446;14;264080;6485202;19;-31.744349325200986;-71.49044910318032;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
27212;04.3.01.0124;13;266098;6620080;19;-30.528874814461638;-71.43784323876685;5;1;1;3;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
354494;04.2.01.1258;14;291057;6496392;18;-31.648712491028153;-77.20347582040866;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
365204;04.2.03.0541;14;298630;6447911;18;-32.08715871419465;-77.13371146745644;10;1;1;0;0;0;0;0;0;0;0;0;0;0;11;S/I;S/I;10
364484;04.2.01.1361;14;325500;6506782;18;-31.56077204928437;-76.83857881166237;1;1;1;3;163700;10;0;0;0;0;1;0;0;0;119;S/I;S/I;1
4767;04.1.05.0028;12;356956;6658250;19;-30.198822301883972;-70.48601366201707;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
107765;04.1.05.0119;12;374960;6804965;19;-28.877007720273134;-70.28220662074712;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
350332;04.2.03.0497;14;296191;6448646;19;-32.080094673818124;-71.15938352862598;1;1;1;1;162403;2;0;0;0;0;1;0;0;0;119;S/I;S/I;4
97912;04.2.01.0285;14;301508;6502947;19;-31.59146536429928;-71.09200257172597;1;0;1;3;190590;67;0;0;0;0;1;0;0;0;119;S/I;S/I;1
366389;04.2.04.1603;14;326206;6488581;18;-31.725009756577162;-76.83436417722874;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
93531;04.2.01.0017;14;324412;6507277;19;-31.556142919763637;-70.84994907382644;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
364807;04.3.02.0597;13;316741;6548867;18;-31.17990660334331;-76.92307596788045;1;1;0;1;162349;4;0;0;0;0;1;0;0;0;119;S/I;S/I;3
363974;04.2.04.1586;14;326291;6470085;18;-31.89180928261675;-76.83676575808865;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
365582;04.1.02.0417;12;282117;6677858;18;-30.010898003450137;-77.2590318636547;1;1;1;1;170779;1;0;0;0;0;1;0;0;0;119;S/I;S/I;4
364293;04.2.03.0536;14;265560;6472306;18;-31.86089353041014;-77.47794044010315;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
253660;04.3.01.0675;13;297328;6606440;19;-30.657558854353788;-71.11522029997523;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
364119;04.2.04.1593;14;332456;6468848;18;-31.90388926298331;-76.77181908069316;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
80621;04.2.04.0173;14;333332;6666665;19;-30.119906496632648;-70.73001861710145;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
36727;04.2.04.0328;14;309284;6477159;19;-31.825301938071107;-71.01511525316478;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
366454;04.3.01.1090;13;306331;7141737;19;-25.829839352705537;-70.9321827467772;1;1;1;2;165207;6;0;0;0;0;1;0;0;0;119;S/I;S/I;3
18679;04.3.04.0005;13;264602;6572692;19;-30.955796690269974;-71.4642802460099;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
54944;04.2.04.0043;14;327514;6488202;19;-31.72862533224143;-70.82063128338274;5;1;1;2;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
4685;04.2.04.0055;14;325801;6487814;19;-31.73186463117945;-70.83877362105419;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
93533;04.2.01.0127;14;312044;6526866;19;-31.377553982494817;-70.97647521152511;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
97904;04.2.01.0263;14;287121;6494071;19;-31.66891395349902;-71.24546066338901;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
354161;04.2.01.1257;14;290442;6488934;18;-31.715838178343407;-77.21155161877104;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
357336;04.2.01.1282;14;326080;6506405;18;-31.564259492190104;-76.83253693560252;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
78241;04.2.03.0004;14;266358;6467488;19;-31.9044849328285;-71.47067225631757;5;1;1;3;162390;61;0;0;0;0;1;0;0;0;12;S/I;S/I;1
110200;04.2.03.0075;14;279350;6438694;19;-32.16663717548373;-71.33998303245224;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
351394;04.2.03.0503;14;294229;6498773;19;-31.627818779142665;-71.16954639628177;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
354425;04.2.04.1507;14;326359;6469353;18;-31.898420343668004;-76.8361781024659;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
124756;04.2.03.0131;14;295895;6449300;19;-32.0741452170979;-71.16237891422327;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
14682;04.2.04.0051;14;345899;6469643;19;-31.898622149436967;-70.62958100899016;5;1;1;1;159208;47;0;0;0;0;1;0;0;0;12;S/I;S/I;4
355696;04.2.01.1264;14;290404;6486117;19;-31.741227749199307;-71.21255605331469;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
354869;04.2.02.0719;14;264419;6501980;18;-31.59318615563181;-77.48284460820985;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
184992;04.2.03.0322;14;273919;6452101;19;-32.044711737770214;-71.3943784973746;5;1;1;1;0;0;0;194849;48;0;0;0;1;0;12;S/I;S/I;5
6658;04.2.04.0112;14;331939;6468668;19;-31.905436093898224;-70.77731544148298;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
87262;04.2.04.0520;14;325040;6470862;19;-31.884611066683295;-70.84984760674047;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
101867;04.3.03.0220;13;307719;6594454;19;-30.767368907780984;-71.00907060006148;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
334115;04.3.03.0649;13;313418;6594188;19;-30.770676390766614;-70.94960183041513;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
135580;04.2.03.0191;14;290474;6452877;19;-32.04090588202922;-71.21899606331228;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
14683;04.2.04.0059;14;346816;6469782;19;-31.89749255122896;-70.61986532120913;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
29833;04.2.01.0046;14;329493;6515043;19;-31.486872082060803;-70.79509958968146;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
115682;04.3.05.0106;13;344317;6644762;19;-30.318939259588483;-70.61926721367328;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
29990;04.2.04.0137;14;347864;6465007;19;-31.94069596024414;-70.6095367689487;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
61708;04.2.04.0358;14;348004;6464135;19;-31.94857870156267;-70.60819312131612;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
17531;04.2.01.0095;14;318201;6504872;19;-31.576866244014848;-70.91579939611489;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52573;04.2.04.0004;14;347908;6465005;19;-31.940719894825147;-70.60907173834173;5;1;1;2;167593;7;0;0;0;0;1;0;0;0;12;S/I;S/I;3
17246;04.2.01.0040;14;302673;6503329;19;-31.588221503471217;-71.07965444728838;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
329447;04.2.01.1122;14;312441;6505858;19;-31.567051298691432;-70.97628041387347;5;1;1;1;172829;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
93530;04.2.01.0015;14;316593;6505230;19;-31.57338296659367;-70.93266971146195;5;1;1;2;164640;5;0;0;0;0;1;0;0;0;12;S/I;S/I;3
67806;04.2.01.0144;14;324000;6506893;19;-31.559542842373467;-70.85435638523774;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
17271;04.2.01.0074;14;311091;6506005;19;-31.565505121693743;-70.9904697061736;5;1;1;2;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
42498;04.2.01.0123;14;326401;6509323;19;-31.537993876264864;-70.82864271506962;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337021;04.2.01.1151;14;322117;6514095;19;-31.494308495759974;-70.87289003042802;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
36931;04.2.01.0442;14;311084;6505411;19;-31.57086004904471;-70.99065725151175;5;1;1;1;159208;47;0;0;0;0;1;0;0;0;12;S/I;S/I;4
67735;04.2.01.0030;14;330661;6504913;19;-31.57839715829376;-70.7845450124199;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
72509;04.2.04.0314;14;326550;6487610;19;-31.733818013227623;-70.83090712322978;5;1;1;2;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
231652;04.2.04.1242;14;339293;6469945;19;-31.894983950889007;-70.69936208930827;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
1916;04.2.04.0045;14;346322;6469838;19;-31.89692084629541;-70.62507852406443;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
149043;04.2.04.1133;14;341492;6469099;19;-31.90292198191075;-70.67625608748253;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
245507;04.2.02.0557;14;270883;6503299;19;-31.582601691305005;-71.41446442965717;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
27126;04.1.01.0057;12;293423;6685571;19;-29.943299240113635;-71.14038792997272;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
293544;04.1.01.0377;12;306209;6680685;19;-29.989451182883105;-71.00886623849634;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
335942;04.1.01.0434;12;287138;6690848;19;-29.894637738769873;-71.20441936264565;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
71953;04.1.02.0042;12;281819;6680352;19;-29.988355167896934;-71.26160927448183;5;1;1;3;166710;26;0;0;0;0;1;0;0;0;12;S/I;S/I;1
35013;04.1.02.0063;12;283246;6674307;19;-30.043119870033177;-71.24805661239645;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
34516;04.1.05.0089;12;355505;6666301;19;-30.126020292389928;-70.49998296558903;5;1;1;2;135498;5;0;0;0;0;1;0;0;0;12;S/I;S/I;3
338463;04.1.06.0330;12;333270;6675966;19;-30.03599950907005;-70.72920173854652;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
4574;04.2.01.0101;14;315817;6504955;19;-31.575738810130996;-70.94089429586305;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
126708;04.2.01.0767;14;285327;6483421;19;-31.764590837676195;-71.26670739710748;5;0;1;1;140719;52;0;0;0;0;1;0;0;0;12;S/I;S/I;4
233275;04.2.01.0980;14;308055;6503929;19;-31.583721912314296;-71.02284648039371;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
111853;04.2.02.0170;14;270793;6501943;19;-31.59480723287697;-71.41572768739972;5;1;1;1;164814;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
233073;04.2.01.0977;14;287023;6487020;19;-31.732462469661538;-71.24802689926042;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
329337;04.2.01.1118;14;303870;6503008;19;-31.591320468477637;-71.06711005587988;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
342142;04.2.01.1173;14;310407;6504648;19;-31.57762866964725;-70.99793406941016;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
357626;04.2.01.1289;14;299703;6502195;18;-31.597932738412503;-77.1111683625292;5;1;1;2;167186;55;0;0;0;0;1;0;0;0;12;S/I;S/I;3
323779;04.2.02.0590;14;269810;6501741;19;-31.596431844441494;-71.42612734484253;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
323904;04.2.03.0402;14;278312;6442443;19;-32.13263972115025;-71.35011540105235;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337308;04.2.03.0457;14;264080;6485202;19;-31.744349325200986;-71.49044910318032;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
341289;04.2.03.0472;14;272563;6448118;19;-32.08034141150123;-71.40967038369575;5;1;1;3;169063;24;0;196322;64;0;0;0;1;0;12;S/I;S/I;1
342832;04.3.03.0695;13;312104;6585304;19;-30.850586708171004;-70.96495554547789;5;1;1;3;166143;5;0;0;0;0;1;0;0;0;12;S/I;S/I;1
244630;04.2.03.0357;14;303163;6462135;19;-31.959717844895227;-71.08280254527145;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52612;04.3.01.0053;13;281188;6608228;19;-30.638587370369358;-71.28318057707814;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
12429;04.3.01.0151;13;269720;6609125;19;-30.628344303200294;-71.40255636954151;5;1;1;2;165206;8;0;0;0;0;1;0;0;0;12;S/I;S/I;3
329438;04.2.04.1370;14;315790;6489996;19;-31.710621541427724;-70.94398431556293;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337719;04.2.03.0461;14;273915;6452111;19;-32.044620799380446;-71.3944184809373;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
44800;04.2.04.0142;14;327202;6488641;19;-31.724619524517287;-70.82384553653314;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
104304;04.2.01.0607;14;295236;6484834;19;-31.753670183464163;-71.16184827213134;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
344181;04.2.01.1181;14;293711;6497161;19;-31.642259364919024;-71.17534299330754;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
349227;04.2.01.1206;14;294229;6498773;19;-31.627818779142665;-71.16954639628177;5;1;1;1;169042;1;0;0;0;0;1;0;0;0;12;S/I;S/I;4
111861;04.2.02.0175;14;267848;6501777;19;-31.595713059085924;-71.44678169743945;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
335516;04.2.02.0636;14;265683;6522790;19;-31.405860222650915;-71.46460505338123;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
355610;04.2.02.0727;14;267622;6502661;19;-31.587698944384634;-71.44895320340909;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
344642;04.2.03.0486;14;297517;6462257;19;-31.957624006039698;-71.14248409235327;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
100709;04.2.04.0564;14;303412;6486347;19;-31.74146384718824;-71.07527300479171;5;1;1;1;171191;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
12020;04.2.04.0665;14;319070;6486969;19;-31.738439505178437;-70.90994662751477;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
103122;04.2.04.0844;14;305209;6481020;19;-31.78980120992768;-71.05737644265382;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
113297;04.2.04.0907;14;322547;6475431;19;-31.843025447231675;-70.87535941866167;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
114802;04.2.04.0932;14;331924;6468645;19;-31.905641280090983;-70.77747799525939;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337036;04.2.04.1416;14;322247;6477283;19;-31.826278851069812;-70.87819003762584;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
341760;04.2.04.1439;14;306366;6483075;19;-31.771469425631857;-71.04475500236114;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
